ESY1_g5608_DN3_SP0_c0.t1	292
ESY1_g5609_DN3_SP0_c0.t1	192
ESY1_g5610_DN3_SP0_c0.t1	125
ESY1_g5612_DN3_SP0_c0.t1	134
ESY1_g5613_DN3_SP0_c0.t1	1259
ESY1_g5614_DN3_SP0_c0.t1	214
ESY1_g5615_DN3_SP0_c0.t1	61
ESY1_g5617_DN2_SP0_c0.t1	86
ESY1_g5618_DN2_SP0_c0.t1	154
ESY1_g5624_DN2_SP0_c0.t1	105
ESY1_g5633_DN1_SP0_c0.t1	89
ESY1_g5634_DN3_SP2_c0.t1	237
ESY1_g5635_DN2_SP0_c0.t1	71
ESY1_g5636_DN3_SP0_c0.t1	53
ESY1_g5640_DN3_SP4_c0.t1	380
ESY1_g5641_DN2_SP2_c0.t1	184
ESY1_g5642_DN3_SP0_c0.t1	386
ESY1_g5643_DN2_SP0_c0.t1	278
ESY1_g5644_DN3_SP0_c0.t1	809
ESY1_g5655_DN2_SP3_c0.t1	206
ESY1_g5666_DN3_SP0_c25.t1	207
ESY1_g5675_DN2_SP0_c0.t1	76
ESY1_g5676_DN3_SP8_c0.t1	1664
ESY1_g5683_DN3_SP0_c0.t1	788
ESY1_g5699_DN3_SP0_c0.t1	79
ESY1_g5700_DN3_SP0_c0.t1	647
ESY1_g5701_DN3_SP8_c0.t1	1624
ESY1_g5702_DN3_SP8_c0.t1	527
ESY1_g5703_DN3_SP5_c0.t1	419
ESY1_g5706_DN2_SP0_c0.t1	108
ESY1_g5707_DN3_SP0_c0.t1	84
ESY1_g5709_DN3_SP0_c0.t1	499
ESY1_g5723_DN1_SP0_c0.t1	130
ESY1_g5737_DN3_SP0_c0.t1	278
ESY1_g5738_DN3_SP8_c0.t1	386
ESY1_g5741_DN2_SP0_c0.t1	68
ESY1_g5742_DN1_SP0_c0.t1	132
ESY1_g5743_DN3_SP0_c27.t1	449
ESY1_g5748_DN3_SP0_c0.t1	184
ESY1_g5759_DN2_SP0_c0.t1	104
ESY1_g5760_DN3_SP0_c0.t1	183
ESY1_g5761_DN3_SP0_c0.t1	274
ESY1_g5762_DN3_SP8_c0.t1	178
ESY1_g5763_DN3_SP0_c0.t1	278
ESY1_g5764_DN3_SP0_c0.t1	144
ESY1_g5765_DN3_SP0_c0.t1	221
ESY1_g5770_DN1_SP0_c0.t1	91
ESY1_g5771_DN3_SP6_c0.t1	540
ESY1_g5785_DN2_SP0_c0.t1	66
ESY1_g5786_DN3_SP0_c0.t1	1281
ESY1_g5791_DN1_SP0_c0.t1	57
ESY1_g5792_DN1_SP0_c0.t1	73
ESY1_g5800_DN2_SP0_c0.t1	85
ESY1_g5818_DN3_SP2_c0.t1	512
ESY1_g5819_DN2_SP0_c0.t1	145
ESY1_g5820_DN3_SP2_c0.t1	348
ESY1_g5830_DN3_SP8_c0.t1	475
ESY1_g5831_DN3_SP8_c0.t1	524
ESY1_g5836_DN3_SP0_c0.t1	590
ESY1_g5841_DN2_SP0_c0.t1	61
ESY1_g5857_DN3_SP8_c0.t1	460
ESY1_g5860_DN3_SP0_c0.t1	258
ESY1_g5862_DN3_SP7_c0.t1	253
ESY1_g5863_DN3_SP6_c0.t1	553
ESY1_g5868_DN2_SP0_c0.t1	73
ESY1_g5869_DN1_SP0_c0.t1	174
ESY1_g5870_DN3_SP0_c0.t1	601
ESY1_g5887_DN2_SP0_c0.t1	152
ESY1_g5895_DN3_SP0_c0.t1	253
ESY1_g5899_DN1_SP0_c0.t1	87
ESY1_g5917_DN3_SP4_c0.t1	370
ESY1_g5936_DN2_SP0_c0.t1	82
ESY1_g5952_DN3_SP0_c0.t1	1730
ESY1_g5960_DN3_SP0_c0.t1	489
ESY1_g5962_DN1_SP0_c0.t1	153
ESY1_g5963_DN3_SP2_c0.t1	640
ESY1_g5964_DN2_SP0_c0.t1	129
ESY1_g5965_DN3_SP0_c0.t1	762
ESY1_g5966_DN3_SP0_c0.t1	221
ESY1_g5972_DN3_SP0_c0.t1	139
ESY1_g5973_DN3_SP0_c0.t1	849
ESY1_g5974_DN2_SP0_c0.t1	97
ESY1_g5976_DN2_SP0_c0.t1	92
ESY1_g5977_DN3_SP1_c0.t1	384
